,name,athlete_id,gender,score,active,country,rank,price,is_team,links.self,links.results
495,GUIGONNET Loic,3190401,m,0,False,FRA,99,217,False,https://www.fantasyxc.se/api/athletes/3190401,https://www.fantasyxc.se/api/athletes/3190401/results
496,ENGDAHL Petter,3501167,m,0,True,SWE,99,227,False,https://www.fantasyxc.se/api/athletes/3501167,https://www.fantasyxc.se/api/athletes/3501167/results
497,BLASSNIG Clemens,3050260,m,0,False,AUT,99,214,False,https://www.fantasyxc.se/api/athletes/3050260,https://www.fantasyxc.se/api/athletes/3050260/results
498,LAMPIC Janez,3560121,m,0,True,SVN,99,218,False,https://www.fantasyxc.se/api/athletes/3560121,https://www.fantasyxc.se/api/athletes/3560121/results
499,PAAKKONEN Lasse,3180228,m,0,False,FIN,99,219,False,https://www.fantasyxc.se/api/athletes/3180228,https://www.fantasyxc.se/api/athletes/3180228/results
500,TSINZOV Veselin,3090024,m,0,False,BGR,99,225,False,https://www.fantasyxc.se/api/athletes/3090024,https://www.fantasyxc.se/api/athletes/3090024/results
501,BIELER Livio,3510472,m,0,False,CHE,99,224,False,https://www.fantasyxc.se/api/athletes/3510472,https://www.fantasyxc.se/api/athletes/3510472/results
502,KUKLIN Mikhail,3660155,m,0,False,BLR,99,223,False,https://www.fantasyxc.se/api/athletes/3660155,https://www.fantasyxc.se/api/athletes/3660155/results
503,KITTILAE Kusti,1344808,m,0,False,FIN,99,215,False,https://www.fantasyxc.se/api/athletes/1344808,https://www.fantasyxc.se/api/athletes/1344808/results
504,CANADA II,102476,m,0,True,CAN,99,232,True,https://www.fantasyxc.se/api/athletes/102476,https://www.fantasyxc.se/api/athletes/102476/results
505,SEDOV Petr,3480832,m,0,True,RUS,99,218,False,https://www.fantasyxc.se/api/athletes/3480832,https://www.fantasyxc.se/api/athletes/3480832/results
506,JOHANSSON Martin,3500153,m,0,False,SWE,99,228,False,https://www.fantasyxc.se/api/athletes/3500153,https://www.fantasyxc.se/api/athletes/3500153/results
507,RISETH Fredrik,3422316,m,0,False,NOR,99,225,False,https://www.fantasyxc.se/api/athletes/3422316,https://www.fantasyxc.se/api/athletes/3422316/results
508,AYCICEK Omer,3520061,m,0,True,TUR,99,219,False,https://www.fantasyxc.se/api/athletes/3520061,https://www.fantasyxc.se/api/athletes/3520061/results
509,ANDERSSON Simon,3500863,m,0,True,SWE,99,228,False,https://www.fantasyxc.se/api/athletes/3500863,https://www.fantasyxc.se/api/athletes/3500863/results
510,SHANG Jincai,3120063,m,0,True,CHN,99,222,False,https://www.fantasyxc.se/api/athletes/3120063,https://www.fantasyxc.se/api/athletes/3120063/results
511,SUNDBY Martin Johnsrud,3420228,m,0,False,NOR,99,1102,False,https://www.fantasyxc.se/api/athletes/3420228,https://www.fantasyxc.se/api/athletes/3420228/results
512,BAUER Lukas,1217350,m,0,False,CZE,99,216,False,https://www.fantasyxc.se/api/athletes/1217350,https://www.fantasyxc.se/api/athletes/1217350/results
513,SLOVENIA I,101037,m,0,True,SVN,99,2052,True,https://www.fantasyxc.se/api/athletes/101037,https://www.fantasyxc.se/api/athletes/101037/results
514,RUNDGREEN Mathias,3421467,m,0,True,NOR,99,233,False,https://www.fantasyxc.se/api/athletes/3421467,https://www.fantasyxc.se/api/athletes/3421467/results
515,PERSSON Niklas,3500997,m,0,False,SWE,99,218,False,https://www.fantasyxc.se/api/athletes/3500997,https://www.fantasyxc.se/api/athletes/3500997/results
516,CIOANCA Alin Florin,3460030,m,0,True,ROU,99,219,False,https://www.fantasyxc.se/api/athletes/3460030,https://www.fantasyxc.se/api/athletes/3460030/results
517,REHEMAA Aivar,1323468,m,0,False,EST,99,225,False,https://www.fantasyxc.se/api/athletes/1323468,https://www.fantasyxc.se/api/athletes/1323468/results
518,ROJO Imanol,3490145,m,0,True,ESP,99,225,False,https://www.fantasyxc.se/api/athletes/3490145,https://www.fantasyxc.se/api/athletes/3490145/results
519,SIPILA Turo,3181076,m,0,True,FIN,99,221,False,https://www.fantasyxc.se/api/athletes/3181076,https://www.fantasyxc.se/api/athletes/3181076/results
520,STADAAS Kasper,3422161,m,0,True,NOR,99,230,False,https://www.fantasyxc.se/api/athletes/3422161,https://www.fantasyxc.se/api/athletes/3422161/results
521,DRUSYS Jaunius,3780034,m,0,True,LTU,99,217,False,https://www.fantasyxc.se/api/athletes/3780034,https://www.fantasyxc.se/api/athletes/3780034/results
522,HJELSTUEN Haakon,3421406,m,0,False,NOR,99,211,False,https://www.fantasyxc.se/api/athletes/3421406,https://www.fantasyxc.se/api/athletes/3421406/results
523,TIBERGHIEN Jean,3190358,m,0,True,FRA,99,233,False,https://www.fantasyxc.se/api/athletes/3190358,https://www.fantasyxc.se/api/athletes/3190358/results
524,CROATIA I,3380068,m,0,True,HRV,99,496,True,https://www.fantasyxc.se/api/athletes/3380068,https://www.fantasyxc.se/api/athletes/3380068/results
525,RISETH Martin,3421660,m,0,False,NOR,99,212,False,https://www.fantasyxc.se/api/athletes/3421660,https://www.fantasyxc.se/api/athletes/3421660/results
526,JEANNEROD Alexis,3190229,m,0,False,FRA,99,228,False,https://www.fantasyxc.se/api/athletes/3190229,https://www.fantasyxc.se/api/athletes/3190229/results
527,POIRRIER Bastien,3190125,m,0,True,FRA,99,224,False,https://www.fantasyxc.se/api/athletes/3190125,https://www.fantasyxc.se/api/athletes/3190125/results
528,VEERPALU Andreas,3390164,m,0,False,EST,99,229,False,https://www.fantasyxc.se/api/athletes/3390164,https://www.fantasyxc.se/api/athletes/3390164/results
529,MULLER Claudio,3290373,m,0,False,ITA,99,224,False,https://www.fantasyxc.se/api/athletes/3290373,https://www.fantasyxc.se/api/athletes/3290373/results
530,JENSSEN Jan Thomas,3422613,m,0,True,NOR,99,719,False,https://www.fantasyxc.se/api/athletes/3422613,https://www.fantasyxc.se/api/athletes/3422613/results
531,LOEFALD Hallvard,3421470,m,0,False,NOR,99,233,False,https://www.fantasyxc.se/api/athletes/3421470,https://www.fantasyxc.se/api/athletes/3421470/results
532,TAMMJARV Karel,3390103,m,0,False,EST,99,217,False,https://www.fantasyxc.se/api/athletes/3390103,https://www.fantasyxc.se/api/athletes/3390103/results
533,ANTOLEC Jan,3430141,m,0,True,POL,99,231,False,https://www.fantasyxc.se/api/athletes/3430141,https://www.fantasyxc.se/api/athletes/3430141/results
534,HANNEMAN Logan,3530583,m,0,True,USA,99,357,False,https://www.fantasyxc.se/api/athletes/3530583,https://www.fantasyxc.se/api/athletes/3530583/results
535,LITHUANIA II,3780093,m,0,True,LTU,99,224,True,https://www.fantasyxc.se/api/athletes/3780093,https://www.fantasyxc.se/api/athletes/3780093/results
536,LYUFT Ivan,3670080,m,0,True,KAZ,99,228,False,https://www.fantasyxc.se/api/athletes/3670080,https://www.fantasyxc.se/api/athletes/3670080/results
537,GARDENER Stefano,3290321,m,0,True,ITA,99,232,False,https://www.fantasyxc.se/api/athletes/3290321,https://www.fantasyxc.se/api/athletes/3290321/results
538,PELLEGRIN Mattia,3290266,m,0,False,ITA,99,211,False,https://www.fantasyxc.se/api/athletes/3290266,https://www.fantasyxc.se/api/athletes/3290266/results
539,BRATRUD Kyle,3530679,m,0,False,USA,99,219,False,https://www.fantasyxc.se/api/athletes/3530679,https://www.fantasyxc.se/api/athletes/3530679/results
540,MLYNAR Peter,3700049,m,0,True,SVK,99,230,False,https://www.fantasyxc.se/api/athletes/3700049,https://www.fantasyxc.se/api/athletes/3700049/results
541,UTKIN Alexander,3480821,m,0,True,RUS,99,224,False,https://www.fantasyxc.se/api/athletes/3480821,https://www.fantasyxc.se/api/athletes/3480821/results
542,ELIASSEN Petter,3420280,m,0,False,NOR,99,232,False,https://www.fantasyxc.se/api/athletes/3420280,https://www.fantasyxc.se/api/athletes/3420280/results
543,VIGO DEL ARCO Marti,3490289,m,0,False,ESP,99,226,False,https://www.fantasyxc.se/api/athletes/3490289,https://www.fantasyxc.se/api/athletes/3490289/results
544,KARLSSON Anton,3500805,m,0,False,SWE,99,214,False,https://www.fantasyxc.se/api/athletes/3500805,https://www.fantasyxc.se/api/athletes/3500805/results
545,BARTON Jan,3150136,m,0,False,CZE,99,223,False,https://www.fantasyxc.se/api/athletes/3150136,https://www.fantasyxc.se/api/athletes/3150136/results
546,EKSTROEM Axel,3501259,m,0,True,SWE,99,230,False,https://www.fantasyxc.se/api/athletes/3501259,https://www.fantasyxc.se/api/athletes/3501259/results
547,SEEMA Raul,1198435,m,0,False,EST,99,226,False,https://www.fantasyxc.se/api/athletes/1198435,https://www.fantasyxc.se/api/athletes/1198435/results
548,CHAPPAZ Jules,3190548,m,0,True,FRA,99,226,False,https://www.fantasyxc.se/api/athletes/3190548,https://www.fantasyxc.se/api/athletes/3190548/results
549,MARKUN Luka,3560141,m,0,True,SVN,99,220,False,https://www.fantasyxc.se/api/athletes/3560141,https://www.fantasyxc.se/api/athletes/3560141/results
550,KUEHNE Andy,3200121,m,0,False,DEU,99,233,False,https://www.fantasyxc.se/api/athletes/3200121,https://www.fantasyxc.se/api/athletes/3200121/results
551,DAHL John Kristian,3420002,m,0,False,NOR,99,215,False,https://www.fantasyxc.se/api/athletes/3420002,https://www.fantasyxc.se/api/athletes/3420002/results
552,BORTSOV Konstantin,3670075,m,0,True,KAZ,99,217,False,https://www.fantasyxc.se/api/athletes/3670075,https://www.fantasyxc.se/api/athletes/3670075/results
553,DYRHAUG Niklas,3420577,m,0,False,NOR,99,221,False,https://www.fantasyxc.se/api/athletes/3420577,https://www.fantasyxc.se/api/athletes/3420577/results
554,BUSKQVIST Alfred,3501398,m,0,True,SWE,99,216,False,https://www.fantasyxc.se/api/athletes/3501398,https://www.fantasyxc.se/api/athletes/3501398/results
555,PILZ Petr,3150589,m,0,False,CZE,99,225,False,https://www.fantasyxc.se/api/athletes/3150589,https://www.fantasyxc.se/api/athletes/3150589/results
556,YOUNG Andrew,3220016,m,0,True,GBR,99,2346,False,https://www.fantasyxc.se/api/athletes/3220016,https://www.fantasyxc.se/api/athletes/3220016/results
557,BING Thomas,3200241,m,0,True,DEU,99,215,False,https://www.fantasyxc.se/api/athletes/3200241,https://www.fantasyxc.se/api/athletes/3200241/results
558,RENNEMO Anders Tettli,3420460,m,0,False,NOR,99,218,False,https://www.fantasyxc.se/api/athletes/3420460,https://www.fantasyxc.se/api/athletes/3420460/results
559,CRV Benjamin,3560107,m,0,True,SVN,99,225,False,https://www.fantasyxc.se/api/athletes/3560107,https://www.fantasyxc.se/api/athletes/3560107/results
560,MCKEEVER Brian,1282146,m,0,False,CAN,99,230,False,https://www.fantasyxc.se/api/athletes/1282146,https://www.fantasyxc.se/api/athletes/1282146/results
561,PETUKHOV Alexey,3480021,m,0,False,RUS,99,232,False,https://www.fantasyxc.se/api/athletes/3480021,https://www.fantasyxc.se/api/athletes/3480021/results
562,LAPIERRE Jules,3190398,m,0,True,FRA,99,696,False,https://www.fantasyxc.se/api/athletes/3190398,https://www.fantasyxc.se/api/athletes/3190398/results
563,GREGG Brian,3530177,m,0,False,USA,99,211,False,https://www.fantasyxc.se/api/athletes/3530177,https://www.fantasyxc.se/api/athletes/3530177/results
564,NIEMI-IMPOLA Bill,3500652,m,0,False,SWE,99,213,False,https://www.fantasyxc.se/api/athletes/3500652,https://www.fantasyxc.se/api/athletes/3500652/results
565,EISENLAUER Sebastian,3200210,m,0,False,DEU,99,248,False,https://www.fantasyxc.se/api/athletes/3200210,https://www.fantasyxc.se/api/athletes/3200210/results
566,HELLWEGER Michael,3290533,m,0,True,ITA,99,215,False,https://www.fantasyxc.se/api/athletes/3290533,https://www.fantasyxc.se/api/athletes/3290533/results
567,WENZL Josef,3200014,m,0,True,DEU,99,217,False,https://www.fantasyxc.se/api/athletes/3200014,https://www.fantasyxc.se/api/athletes/3200014/results
568,NILSEN Vegard Bjerkreim,3421751,m,0,False,NOR,99,221,False,https://www.fantasyxc.se/api/athletes/3421751,https://www.fantasyxc.se/api/athletes/3421751/results
569,GREBENKO Alexander,3482166,m,0,True,RUS,99,221,False,https://www.fantasyxc.se/api/athletes/3482166,https://www.fantasyxc.se/api/athletes/3482166/results
570,LITHUANIA I,3780092,m,0,True,LTU,99,2405,True,https://www.fantasyxc.se/api/athletes/3780092,https://www.fantasyxc.se/api/athletes/3780092/results
571,ZELGER Stefan,3290446,m,0,False,ITA,99,258,False,https://www.fantasyxc.se/api/athletes/3290446,https://www.fantasyxc.se/api/athletes/3290446/results
572,HAGA Magne,3422028,m,0,True,NOR,99,234,False,https://www.fantasyxc.se/api/athletes/3422028,https://www.fantasyxc.se/api/athletes/3422028/results
573,KRIUKOV Nikita,3480436,m,0,False,RUS,99,212,False,https://www.fantasyxc.se/api/athletes/3480436,https://www.fantasyxc.se/api/athletes/3480436/results
574,POLTORANIN Alexey,3670007,m,0,False,KAZ,99,324,False,https://www.fantasyxc.se/api/athletes/3670007,https://www.fantasyxc.se/api/athletes/3670007/results
575,THOMPSON Bob,3100227,m,0,False,CAN,99,216,False,https://www.fantasyxc.se/api/athletes/3100227,https://www.fantasyxc.se/api/athletes/3100227/results
576,BJORNSEN Erik,3530511,m,0,False,USA,99,223,False,https://www.fantasyxc.se/api/athletes/3530511,https://www.fantasyxc.se/api/athletes/3530511/results
577,BRAZIL I,3080050,m,0,True,BRA,99,920,True,https://www.fantasyxc.se/api/athletes/3080050,https://www.fantasyxc.se/api/athletes/3080050/results
578,BERGSTROEM Martin,3500972,m,0,False,SWE,99,218,False,https://www.fantasyxc.se/api/athletes/3500972,https://www.fantasyxc.se/api/athletes/3500972/results
579,LANES Simen,3421229,m,0,False,NOR,99,213,False,https://www.fantasyxc.se/api/athletes/3421229,https://www.fantasyxc.se/api/athletes/3421229/results
580,WEI Meng,3120105,m,0,True,CHN,99,211,False,https://www.fantasyxc.se/api/athletes/3120105,https://www.fantasyxc.se/api/athletes/3120105/results
581,VARIS Kari,3180016,m,0,True,FIN,99,221,False,https://www.fantasyxc.se/api/athletes/3180016,https://www.fantasyxc.se/api/athletes/3180016/results
582,MIKKONEN Juho,3180436,m,0,True,FIN,99,238,False,https://www.fantasyxc.se/api/athletes/3180436,https://www.fantasyxc.se/api/athletes/3180436/results
583,LIVERS Toni,1362656,m,0,False,CHE,99,227,False,https://www.fantasyxc.se/api/athletes/1362656,https://www.fantasyxc.se/api/athletes/1362656/results
584,KLAVZAR Bostjan,3560062,m,0,False,SVN,99,214,False,https://www.fantasyxc.se/api/athletes/3560062,https://www.fantasyxc.se/api/athletes/3560062/results
585,ENGSTROEM Jacob,3501189,m,0,False,SWE,99,224,False,https://www.fantasyxc.se/api/athletes/3501189,https://www.fantasyxc.se/api/athletes/3501189/results
586,BASHMAKOV Nail,3670098,m,0,True,KAZ,99,217,False,https://www.fantasyxc.se/api/athletes/3670098,https://www.fantasyxc.se/api/athletes/3670098/results
587,GLAVATSKIKH Konstantin,3480440,m,0,True,RUS,99,218,False,https://www.fantasyxc.se/api/athletes/3480440,https://www.fantasyxc.se/api/athletes/3480440/results
588,DAHLEN Thomas Albertsen,3421051,m,0,True,NOR,99,220,False,https://www.fantasyxc.se/api/athletes/3421051,https://www.fantasyxc.se/api/athletes/3421051/results
589,SPAIN I,3490337,m,0,True,ESP,99,920,True,https://www.fantasyxc.se/api/athletes/3490337,https://www.fantasyxc.se/api/athletes/3490337/results
590,BELGIUM I,3060026,m,0,True,BEL,99,637,True,https://www.fantasyxc.se/api/athletes/3060026,https://www.fantasyxc.se/api/athletes/3060026/results
591,VECHKANOV Vladislav,3482510,m,0,False,RUS,99,227,False,https://www.fantasyxc.se/api/athletes/3482510,https://www.fantasyxc.se/api/athletes/3482510/results
592,DOENNESTAD Henrik ,3422712,m,0,True,NOR,99,222,False,https://www.fantasyxc.se/api/athletes/3422712,https://www.fantasyxc.se/api/athletes/3422712/results
593,YOLTUKHOVSKYY Oleg,3690065,m,0,False,UKR,99,212,False,https://www.fantasyxc.se/api/athletes/3690065,https://www.fantasyxc.se/api/athletes/3690065/results
594,BURSILL Jackson,3040098,m,0,False,AUS,99,227,False,https://www.fantasyxc.se/api/athletes/3040098,https://www.fantasyxc.se/api/athletes/3040098/results
595,HOFFMAN Noah,3530489,m,0,False,USA,99,229,False,https://www.fantasyxc.se/api/athletes/3530489,https://www.fantasyxc.se/api/athletes/3530489/results
596,HABENICHT Tobias,3050198,m,0,False,AUT,99,213,False,https://www.fantasyxc.se/api/athletes/3050198,https://www.fantasyxc.se/api/athletes/3050198/results
597, ROMANIA I,3460063,m,0,True,ROU,99,425,True,https://www.fantasyxc.se/api/athletes/3460063,https://www.fantasyxc.se/api/athletes/3460063/results
598,RYPL Miroslav,3150462,m,0,True,CZE,99,213,False,https://www.fantasyxc.se/api/athletes/3150462,https://www.fantasyxc.se/api/athletes/3150462/results
599,ARNESEN Harald Astrup,3422358,m,0,True,NOR,99,236,False,https://www.fantasyxc.se/api/athletes/3422358,https://www.fantasyxc.se/api/athletes/3422358/results
600,BOEE Magnus,3320185,m,0,True,KOR,99,222,False,https://www.fantasyxc.se/api/athletes/3320185,https://www.fantasyxc.se/api/athletes/3320185/results
601,RIEBLI Janik,3510588,m,0,True,CHE,99,287,False,https://www.fantasyxc.se/api/athletes/3510588,https://www.fantasyxc.se/api/athletes/3510588/results
602,VENTURA Paolo,3290504,m,0,True,ITA,99,225,False,https://www.fantasyxc.se/api/athletes/3290504,https://www.fantasyxc.se/api/athletes/3290504/results
603,GROND Valerio,3510656,m,0,True,CHE,99,524,False,https://www.fantasyxc.se/api/athletes/3510656,https://www.fantasyxc.se/api/athletes/3510656/results
604,FOSSLI Sondre Turvoll,3421698,m,0,False,NOR,99,550,False,https://www.fantasyxc.se/api/athletes/3421698,https://www.fantasyxc.se/api/athletes/3421698/results
605,STROLIA Mantas,3780010,m,0,False,LTU,99,216,False,https://www.fantasyxc.se/api/athletes/3780010,https://www.fantasyxc.se/api/athletes/3780010/results
606,KIM Eunho,3320158,m,0,True,KOR,99,224,False,https://www.fantasyxc.se/api/athletes/3320158,https://www.fantasyxc.se/api/athletes/3320158/results
607,FELLNER Adam,3150519,m,0,True,CZE,99,212,False,https://www.fantasyxc.se/api/athletes/3150519,https://www.fantasyxc.se/api/athletes/3150519/results
608,KOSTRUBA Yan,3690111,m,0,False,UKR,99,220,False,https://www.fantasyxc.se/api/athletes/3690111,https://www.fantasyxc.se/api/athletes/3690111/results
609,CHERNOUSOV Ilya,3480314,m,0,False,RUS,99,216,False,https://www.fantasyxc.se/api/athletes/3480314,https://www.fantasyxc.se/api/athletes/3480314/results
610,JOHANSSON Emil,3500880,m,0,True,SWE,99,224,False,https://www.fantasyxc.se/api/athletes/3500880,https://www.fantasyxc.se/api/athletes/3500880/results
611,LINDBLAD Anton,3500762,m,0,False,SWE,99,217,False,https://www.fantasyxc.se/api/athletes/3500762,https://www.fantasyxc.se/api/athletes/3500762/results
612,KAZAKHSTAN I,3670193,m,0,False,KAZ,99,281,True,https://www.fantasyxc.se/api/athletes/3670193,https://www.fantasyxc.se/api/athletes/3670193/results
613,PROSEN Luka,3560079,m,0,False,SVN,99,228,False,https://www.fantasyxc.se/api/athletes/3560079,https://www.fantasyxc.se/api/athletes/3560079/results
614,JAEGER Martin,3510249,m,0,True,CHE,99,219,False,https://www.fantasyxc.se/api/athletes/3510249,https://www.fantasyxc.se/api/athletes/3510249/results
615,BAKKE Henrik,3421102,m,0,False,NOR,99,233,False,https://www.fantasyxc.se/api/athletes/3421102,https://www.fantasyxc.se/api/athletes/3421102/results
616,JAPAN I,102805,m,0,True,JPN,99,2052,True,https://www.fantasyxc.se/api/athletes/102805,https://www.fantasyxc.se/api/athletes/102805/results
617,HELLNER Marcus,3500139,m,0,False,SWE,99,218,False,https://www.fantasyxc.se/api/athletes/3500139,https://www.fantasyxc.se/api/athletes/3500139/results
618,HAUBER Thomas,3200511,m,0,False,DEU,99,221,False,https://www.fantasyxc.se/api/athletes/3200511,https://www.fantasyxc.se/api/athletes/3200511/results
619,ROSTOVTSEV Dmitriy,3481760,m,0,False,RUS,99,225,False,https://www.fantasyxc.se/api/athletes/3481760,https://www.fantasyxc.se/api/athletes/3481760/results
620,ASTAPENKA Yury,3660045,m,0,False,BLR,99,226,False,https://www.fantasyxc.se/api/athletes/3660045,https://www.fantasyxc.se/api/athletes/3660045/results
621,CHANLOUNG Mark,3900005,m,0,True,THA,99,219,False,https://www.fantasyxc.se/api/athletes/3900005,https://www.fantasyxc.se/api/athletes/3900005/results
622,AUSTRIA II,74732,m,0,True,AUT,99,1415,True,https://www.fantasyxc.se/api/athletes/74732,https://www.fantasyxc.se/api/athletes/74732/results
623,WANG Qiang,3120068,m,0,True,CHN,99,224,False,https://www.fantasyxc.se/api/athletes/3120068,https://www.fantasyxc.se/api/athletes/3120068/results
624,NORRIS David,3530496,m,0,True,USA,99,233,False,https://www.fantasyxc.se/api/athletes/3530496,https://www.fantasyxc.se/api/athletes/3530496/results
625,BAO Lin,3120133,m,0,True,CHN,99,221,False,https://www.fantasyxc.se/api/athletes/3120133,https://www.fantasyxc.se/api/athletes/3120133/results
626,MYSEN Eirik,3421849,m,0,True,NOR,99,224,False,https://www.fantasyxc.se/api/athletes/3421849,https://www.fantasyxc.se/api/athletes/3421849/results
627,DRAHUN Dmytro,3690117,m,0,True,UKR,99,232,False,https://www.fantasyxc.se/api/athletes/3690117,https://www.fantasyxc.se/api/athletes/3690117/results
628,PAREDI Simone,3290109,m,0,False,ITA,99,216,False,https://www.fantasyxc.se/api/athletes/3290109,https://www.fantasyxc.se/api/athletes/3290109/results
629,MELNICHENKO Andrey,3481803,m,0,True,RUS,99,4149,False,https://www.fantasyxc.se/api/athletes/3481803,https://www.fantasyxc.se/api/athletes/3481803/results
630,ZHU Mingliang,3120099,m,0,True,CHN,99,217,False,https://www.fantasyxc.se/api/athletes/3120099,https://www.fantasyxc.se/api/athletes/3120099/results
631,SKOBELEV Vladislav,3480982,m,0,True,RUS,99,213,False,https://www.fantasyxc.se/api/athletes/3480982,https://www.fantasyxc.se/api/athletes/3480982/results
632,UKRAINE II,74731,m,0,True,UKR,99,213,True,https://www.fantasyxc.se/api/athletes/74731,https://www.fantasyxc.se/api/athletes/74731/results
633,ESTONIA I,101490,m,0,True,EST,99,6862,True,https://www.fantasyxc.se/api/athletes/101490,https://www.fantasyxc.se/api/athletes/101490/results
634,HOPE Jon Rolf Skamo,3423534,m,0,True,NOR,99,230,False,https://www.fantasyxc.se/api/athletes/3423534,https://www.fantasyxc.se/api/athletes/3423534/results
635,PACKER Eric,3530485,m,0,False,USA,99,218,False,https://www.fantasyxc.se/api/athletes/3530485,https://www.fantasyxc.se/api/athletes/3530485/results
636,JOENSSON HAAG Emil,3500259,m,0,False,SWE,99,229,False,https://www.fantasyxc.se/api/athletes/3500259,https://www.fantasyxc.se/api/athletes/3500259/results
637,LATVIA I,3550242,m,0,True,LVA,99,1910,True,https://www.fantasyxc.se/api/athletes/3550242,https://www.fantasyxc.se/api/athletes/3550242/results
638,STENSAAS Magnus,3421665,m,0,True,NOR,99,231,False,https://www.fantasyxc.se/api/athletes/3421665,https://www.fantasyxc.se/api/athletes/3421665/results
639,CHAUTEMPS Arnaud,3190429,m,0,True,FRA,99,224,False,https://www.fantasyxc.se/api/athletes/3190429,https://www.fantasyxc.se/api/athletes/3190429/results
640,SHIELDS Andy,3100232,m,0,False,CAN,99,221,False,https://www.fantasyxc.se/api/athletes/3100232,https://www.fantasyxc.se/api/athletes/3100232/results
641,CHAUVIN Valentin,3190353,m,0,True,FRA,99,721,False,https://www.fantasyxc.se/api/athletes/3190353,https://www.fantasyxc.se/api/athletes/3190353/results
642,VOKUEV Ermil,3481755,m,0,True,RUS,99,225,False,https://www.fantasyxc.se/api/athletes/3481755,https://www.fantasyxc.se/api/athletes/3481755/results
643,MALYSHEV Sergey,3670042,m,0,False,KAZ,99,221,False,https://www.fantasyxc.se/api/athletes/3670042,https://www.fantasyxc.se/api/athletes/3670042/results
644,SVEEN Simen Andreas,3420672,m,0,True,NOR,99,212,False,https://www.fantasyxc.se/api/athletes/3420672,https://www.fantasyxc.se/api/athletes/3420672/results
645,TOLKACHEV Maxim,3482233,m,0,False,RUS,99,222,False,https://www.fantasyxc.se/api/athletes/3482233,https://www.fantasyxc.se/api/athletes/3482233/results
646,STOCK Daniel,3421269,m,0,True,NOR,99,227,False,https://www.fantasyxc.se/api/athletes/3421269,https://www.fantasyxc.se/api/athletes/3421269/results
647,HAEGELAND Tor Olav Nesheim,3423502,m,0,True,NOR,99,214,False,https://www.fantasyxc.se/api/athletes/3423502,https://www.fantasyxc.se/api/athletes/3423502/results
648,SLOVENIA II,92281,m,0,True,SVN,99,212,True,https://www.fantasyxc.se/api/athletes/92281,https://www.fantasyxc.se/api/athletes/92281/results
649,SCHROETER Jonas,3200832,m,0,True,DEU,99,215,False,https://www.fantasyxc.se/api/athletes/3200832,https://www.fantasyxc.se/api/athletes/3200832/results
650,ERIKSSON Jonas,3501462,m,0,True,SWE,99,230,False,https://www.fantasyxc.se/api/athletes/3501462,https://www.fantasyxc.se/api/athletes/3501462/results
651,DE CAMPO Seve,3040125,m,0,True,AUS,99,225,False,https://www.fantasyxc.se/api/athletes/3040125,https://www.fantasyxc.se/api/athletes/3040125/results
652,FOURCADE Martin,3190081,m,0,False,FRA,99,233,False,https://www.fantasyxc.se/api/athletes/3190081,https://www.fantasyxc.se/api/athletes/3190081/results
653,MALYSHEV Alexandr,3670025,m,0,False,KAZ,99,211,False,https://www.fantasyxc.se/api/athletes/3670025,https://www.fantasyxc.se/api/athletes/3670025/results
654,GERMANY II,74727,m,0,True,DEU,99,849,True,https://www.fantasyxc.se/api/athletes/74727,https://www.fantasyxc.se/api/athletes/74727/results
655,KOREA I,171273,m,0,True,KOR,99,566,True,https://www.fantasyxc.se/api/athletes/171273,https://www.fantasyxc.se/api/athletes/171273/results
656,VUORELA Markus,3181007,m,0,True,FIN,99,420,False,https://www.fantasyxc.se/api/athletes/3181007,https://www.fantasyxc.se/api/athletes/3181007/results
657,CLUGNET James,3220033,m,0,True,GBR,99,560,False,https://www.fantasyxc.se/api/athletes/3220033,https://www.fantasyxc.se/api/athletes/3220033/results
658,JAPAROV Dmitriy,3480828,m,0,True,RUS,99,224,False,https://www.fantasyxc.se/api/athletes/3480828,https://www.fantasyxc.se/api/athletes/3480828/results
659,SHAKIRZIANOV Raul,3480669,m,0,True,RUS,99,216,False,https://www.fantasyxc.se/api/athletes/3480669,https://www.fantasyxc.se/api/athletes/3480669/results
660,ORLYK Andrii,3690108,m,0,False,UKR,99,226,False,https://www.fantasyxc.se/api/athletes/3690108,https://www.fantasyxc.se/api/athletes/3690108/results
661,OLEX Max,3200435,m,0,True,DEU,99,230,False,https://www.fantasyxc.se/api/athletes/3200435,https://www.fantasyxc.se/api/athletes/3200435/results
662,PERRILLAT BOITEUX Ivan,3190105,m,0,False,FRA,99,214,False,https://www.fantasyxc.se/api/athletes/3190105,https://www.fantasyxc.se/api/athletes/3190105/results
663,KORPELA Heikki,3180565,m,0,True,FIN,99,228,False,https://www.fantasyxc.se/api/athletes/3180565,https://www.fantasyxc.se/api/athletes/3180565/results
664,DUDEK Ondrej,3150603,m,0,False,CZE,99,215,False,https://www.fantasyxc.se/api/athletes/3150603,https://www.fantasyxc.se/api/athletes/3150603/results
665,CERVINKA Maxim,3200900,m,0,True,DEU,99,213,False,https://www.fantasyxc.se/api/athletes/3200900,https://www.fantasyxc.se/api/athletes/3200900/results
666,BURY Kamil,3430233,m,0,True,POL,99,231,False,https://www.fantasyxc.se/api/athletes/3430233,https://www.fantasyxc.se/api/athletes/3430233/results
667,VOLOTKA Denis,3670049,m,0,True,KAZ,99,220,False,https://www.fantasyxc.se/api/athletes/3670049,https://www.fantasyxc.se/api/athletes/3670049/results
