,rank,country,price,score,active,athlete_id,is_team,name,gender,links.self,links.results
553,111,RUS,232,0,False,3480021,False,PETUKHOV Alexey,m,https://www.fantasyxc.se/api/athletes/3480021,https://www.fantasyxc.se/api/athletes/3480021/results
554,111,USA,211,0,False,3530177,False,GREGG Brian,m,https://www.fantasyxc.se/api/athletes/3530177,https://www.fantasyxc.se/api/athletes/3530177/results
555,111,SWE,213,0,False,3500652,False,NIEMI-IMPOLA Bill,m,https://www.fantasyxc.se/api/athletes/3500652,https://www.fantasyxc.se/api/athletes/3500652/results
556,111,DEU,248,0,False,3200210,False,EISENLAUER Sebastian,m,https://www.fantasyxc.se/api/athletes/3200210,https://www.fantasyxc.se/api/athletes/3200210/results
557,111,ITA,216,0,True,3290533,False,HELLWEGER Michael,m,https://www.fantasyxc.se/api/athletes/3290533,https://www.fantasyxc.se/api/athletes/3290533/results
558,111,DEU,220,0,True,3200014,False,WENZL Josef,m,https://www.fantasyxc.se/api/athletes/3200014,https://www.fantasyxc.se/api/athletes/3200014/results
559,111,NOR,221,0,False,3421751,False,NILSEN Vegard Bjerkreim,m,https://www.fantasyxc.se/api/athletes/3421751,https://www.fantasyxc.se/api/athletes/3421751/results
560,111,RUS,233,0,True,3482166,False,GREBENKO Alexander,m,https://www.fantasyxc.se/api/athletes/3482166,https://www.fantasyxc.se/api/athletes/3482166/results
561,111,LTU,2342,0,True,3780092,True,LITHUANIA I,m,https://www.fantasyxc.se/api/athletes/3780092,https://www.fantasyxc.se/api/athletes/3780092/results
562,111,ITA,258,0,False,3290446,False,ZELGER Stefan,m,https://www.fantasyxc.se/api/athletes/3290446,https://www.fantasyxc.se/api/athletes/3290446/results
563,111,NOR,227,0,True,3422028,False,HAGA Magne,m,https://www.fantasyxc.se/api/athletes/3422028,https://www.fantasyxc.se/api/athletes/3422028/results
564,111,RUS,212,0,False,3480436,False,KRIUKOV Nikita,m,https://www.fantasyxc.se/api/athletes/3480436,https://www.fantasyxc.se/api/athletes/3480436/results
565,111,KAZ,324,0,False,3670007,False,POLTORANIN Alexey,m,https://www.fantasyxc.se/api/athletes/3670007,https://www.fantasyxc.se/api/athletes/3670007/results
566,111,CAN,216,0,False,3100227,False,THOMPSON Bob,m,https://www.fantasyxc.se/api/athletes/3100227,https://www.fantasyxc.se/api/athletes/3100227/results
567,111,USA,223,0,False,3530511,False,BJORNSEN Erik,m,https://www.fantasyxc.se/api/athletes/3530511,https://www.fantasyxc.se/api/athletes/3530511/results
568,111,BRA,900,0,True,3080050,True,BRAZIL I,m,https://www.fantasyxc.se/api/athletes/3080050,https://www.fantasyxc.se/api/athletes/3080050/results
569,111,SWE,218,0,False,3500972,False,BERGSTROEM Martin,m,https://www.fantasyxc.se/api/athletes/3500972,https://www.fantasyxc.se/api/athletes/3500972/results
570,111,NOR,213,0,False,3421229,False,LANES Simen,m,https://www.fantasyxc.se/api/athletes/3421229,https://www.fantasyxc.se/api/athletes/3421229/results
571,111,CHN,216,0,True,3120105,False,WEI Meng,m,https://www.fantasyxc.se/api/athletes/3120105,https://www.fantasyxc.se/api/athletes/3120105/results
572,111,FIN,229,0,True,3180016,False,VARIS Kari,m,https://www.fantasyxc.se/api/athletes/3180016,https://www.fantasyxc.se/api/athletes/3180016/results
573,111,FIN,225,0,True,3180436,False,MIKKONEN Juho,m,https://www.fantasyxc.se/api/athletes/3180436,https://www.fantasyxc.se/api/athletes/3180436/results
574,111,CHE,227,0,False,1362656,False,LIVERS Toni,m,https://www.fantasyxc.se/api/athletes/1362656,https://www.fantasyxc.se/api/athletes/1362656/results
575,111,SVN,214,0,False,3560062,False,KLAVZAR Bostjan,m,https://www.fantasyxc.se/api/athletes/3560062,https://www.fantasyxc.se/api/athletes/3560062/results
576,111,SWE,224,0,False,3501189,False,ENGSTROEM Jacob,m,https://www.fantasyxc.se/api/athletes/3501189,https://www.fantasyxc.se/api/athletes/3501189/results
577,111,KAZ,230,0,True,3670098,False,BASHMAKOV Nail,m,https://www.fantasyxc.se/api/athletes/3670098,https://www.fantasyxc.se/api/athletes/3670098/results
578,111,RUS,228,0,True,3480440,False,GLAVATSKIKH Konstantin,m,https://www.fantasyxc.se/api/athletes/3480440,https://www.fantasyxc.se/api/athletes/3480440/results
579,111,NOR,232,0,True,3421051,False,DAHLEN Thomas Albertsen,m,https://www.fantasyxc.se/api/athletes/3421051,https://www.fantasyxc.se/api/athletes/3421051/results
580,111,ESP,900,0,True,3490337,True,SPAIN I,m,https://www.fantasyxc.se/api/athletes/3490337,https://www.fantasyxc.se/api/athletes/3490337/results
581,111,BEL,634,0,True,3060026,True,BELGIUM I,m,https://www.fantasyxc.se/api/athletes/3060026,https://www.fantasyxc.se/api/athletes/3060026/results
582,111,RUS,227,0,False,3482510,False,VECHKANOV Vladislav,m,https://www.fantasyxc.se/api/athletes/3482510,https://www.fantasyxc.se/api/athletes/3482510/results
583,111,NOR,216,0,True,3422712,False,DOENNESTAD Henrik ,m,https://www.fantasyxc.se/api/athletes/3422712,https://www.fantasyxc.se/api/athletes/3422712/results
584,111,UKR,212,0,False,3690065,False,YOLTUKHOVSKYY Oleg,m,https://www.fantasyxc.se/api/athletes/3690065,https://www.fantasyxc.se/api/athletes/3690065/results
585,111,AUS,227,0,False,3040098,False,BURSILL Jackson,m,https://www.fantasyxc.se/api/athletes/3040098,https://www.fantasyxc.se/api/athletes/3040098/results
586,111,USA,229,0,False,3530489,False,HOFFMAN Noah,m,https://www.fantasyxc.se/api/athletes/3530489,https://www.fantasyxc.se/api/athletes/3530489/results
587,111,AUT,213,0,False,3050198,False,HABENICHT Tobias,m,https://www.fantasyxc.se/api/athletes/3050198,https://www.fantasyxc.se/api/athletes/3050198/results
588,111,ROU,430,0,True,3460063,True, ROMANIA I,m,https://www.fantasyxc.se/api/athletes/3460063,https://www.fantasyxc.se/api/athletes/3460063/results
589,111,CZE,227,0,True,3150462,False,RYPL Miroslav,m,https://www.fantasyxc.se/api/athletes/3150462,https://www.fantasyxc.se/api/athletes/3150462/results
590,111,NOR,233,0,True,3422358,False,ARNESEN Harald Astrup,m,https://www.fantasyxc.se/api/athletes/3422358,https://www.fantasyxc.se/api/athletes/3422358/results
591,111,KOR,220,0,True,3320185,False,BOEE Magnus,m,https://www.fantasyxc.se/api/athletes/3320185,https://www.fantasyxc.se/api/athletes/3320185/results
592,111,ITA,217,0,True,3290504,False,VENTURA Paolo,m,https://www.fantasyxc.se/api/athletes/3290504,https://www.fantasyxc.se/api/athletes/3290504/results
593,111,NOR,550,0,False,3421698,False,FOSSLI Sondre Turvoll,m,https://www.fantasyxc.se/api/athletes/3421698,https://www.fantasyxc.se/api/athletes/3421698/results
594,111,LTU,216,0,False,3780010,False,STROLIA Mantas,m,https://www.fantasyxc.se/api/athletes/3780010,https://www.fantasyxc.se/api/athletes/3780010/results
595,111,KOR,212,0,True,3320158,False,KIM Eunho,m,https://www.fantasyxc.se/api/athletes/3320158,https://www.fantasyxc.se/api/athletes/3320158/results
596,111,CZE,217,0,True,3150519,False,FELLNER Adam,m,https://www.fantasyxc.se/api/athletes/3150519,https://www.fantasyxc.se/api/athletes/3150519/results
597,111,UKR,220,0,False,3690111,False,KOSTRUBA Yan,m,https://www.fantasyxc.se/api/athletes/3690111,https://www.fantasyxc.se/api/athletes/3690111/results
598,111,RUS,216,0,False,3480314,False,CHERNOUSOV Ilya,m,https://www.fantasyxc.se/api/athletes/3480314,https://www.fantasyxc.se/api/athletes/3480314/results
599,111,SWE,222,0,True,3500880,False,JOHANSSON Emil,m,https://www.fantasyxc.se/api/athletes/3500880,https://www.fantasyxc.se/api/athletes/3500880/results
600,111,SWE,217,0,False,3500762,False,LINDBLAD Anton,m,https://www.fantasyxc.se/api/athletes/3500762,https://www.fantasyxc.se/api/athletes/3500762/results
601,111,KAZ,281,0,False,3670193,True,KAZAKHSTAN I,m,https://www.fantasyxc.se/api/athletes/3670193,https://www.fantasyxc.se/api/athletes/3670193/results
602,111,SVN,228,0,False,3560079,False,PROSEN Luka,m,https://www.fantasyxc.se/api/athletes/3560079,https://www.fantasyxc.se/api/athletes/3560079/results
603,111,CHE,228,0,True,3510249,False,JAEGER Martin,m,https://www.fantasyxc.se/api/athletes/3510249,https://www.fantasyxc.se/api/athletes/3510249/results
604,111,NOR,233,0,False,3421102,False,BAKKE Henrik,m,https://www.fantasyxc.se/api/athletes/3421102,https://www.fantasyxc.se/api/athletes/3421102/results
605,111,JPN,2022,0,True,102805,True,JAPAN I,m,https://www.fantasyxc.se/api/athletes/102805,https://www.fantasyxc.se/api/athletes/102805/results
606,111,SWE,218,0,False,3500139,False,HELLNER Marcus,m,https://www.fantasyxc.se/api/athletes/3500139,https://www.fantasyxc.se/api/athletes/3500139/results
607,111,DEU,221,0,False,3200511,False,HAUBER Thomas,m,https://www.fantasyxc.se/api/athletes/3200511,https://www.fantasyxc.se/api/athletes/3200511/results
608,111,RUS,225,0,False,3481760,False,ROSTOVTSEV Dmitriy,m,https://www.fantasyxc.se/api/athletes/3481760,https://www.fantasyxc.se/api/athletes/3481760/results
609,111,BLR,226,0,False,3660045,False,ASTAPENKA Yury,m,https://www.fantasyxc.se/api/athletes/3660045,https://www.fantasyxc.se/api/athletes/3660045/results
610,111,THA,213,0,True,3900005,False,CHANLOUNG Mark,m,https://www.fantasyxc.se/api/athletes/3900005,https://www.fantasyxc.se/api/athletes/3900005/results
611,111,AUT,1376,0,True,74732,True,AUSTRIA II,m,https://www.fantasyxc.se/api/athletes/74732,https://www.fantasyxc.se/api/athletes/74732/results
612,111,CHN,217,0,True,3120068,False,WANG Qiang,m,https://www.fantasyxc.se/api/athletes/3120068,https://www.fantasyxc.se/api/athletes/3120068/results
613,111,USA,211,0,True,3530496,False,NORRIS David,m,https://www.fantasyxc.se/api/athletes/3530496,https://www.fantasyxc.se/api/athletes/3530496/results
614,111,CHN,216,0,True,3120133,False,BAO Lin,m,https://www.fantasyxc.se/api/athletes/3120133,https://www.fantasyxc.se/api/athletes/3120133/results
615,111,NOR,229,0,True,3421849,False,MYSEN Eirik,m,https://www.fantasyxc.se/api/athletes/3421849,https://www.fantasyxc.se/api/athletes/3421849/results
616,111,UKR,233,0,True,3690117,False,DRAHUN Dmytro,m,https://www.fantasyxc.se/api/athletes/3690117,https://www.fantasyxc.se/api/athletes/3690117/results
617,111,ITA,216,0,False,3290109,False,PAREDI Simone,m,https://www.fantasyxc.se/api/athletes/3290109,https://www.fantasyxc.se/api/athletes/3290109/results
618,111,CHN,220,0,True,3120099,False,ZHU Mingliang,m,https://www.fantasyxc.se/api/athletes/3120099,https://www.fantasyxc.se/api/athletes/3120099/results
619,111,RUS,229,0,True,3480982,False,SKOBELEV Vladislav,m,https://www.fantasyxc.se/api/athletes/3480982,https://www.fantasyxc.se/api/athletes/3480982/results
620,111,UKR,223,0,True,74731,True,UKRAINE II,m,https://www.fantasyxc.se/api/athletes/74731,https://www.fantasyxc.se/api/athletes/74731/results
621,111,EST,6672,0,True,101490,True,ESTONIA I,m,https://www.fantasyxc.se/api/athletes/101490,https://www.fantasyxc.se/api/athletes/101490/results
622,111,NOR,222,0,True,3423534,False,HOPE Jon Rolf Skamo,m,https://www.fantasyxc.se/api/athletes/3423534,https://www.fantasyxc.se/api/athletes/3423534/results
623,111,USA,218,0,False,3530485,False,PACKER Eric,m,https://www.fantasyxc.se/api/athletes/3530485,https://www.fantasyxc.se/api/athletes/3530485/results
624,111,SWE,229,0,False,3500259,False,JOENSSON HAAG Emil,m,https://www.fantasyxc.se/api/athletes/3500259,https://www.fantasyxc.se/api/athletes/3500259/results
625,111,LVA,1869,0,True,3550242,True,LATVIA I,m,https://www.fantasyxc.se/api/athletes/3550242,https://www.fantasyxc.se/api/athletes/3550242/results
626,111,NOR,229,0,True,3421665,False,STENSAAS Magnus,m,https://www.fantasyxc.se/api/athletes/3421665,https://www.fantasyxc.se/api/athletes/3421665/results
627,111,FRA,229,0,True,3190429,False,CHAUTEMPS Arnaud,m,https://www.fantasyxc.se/api/athletes/3190429,https://www.fantasyxc.se/api/athletes/3190429/results
628,111,CAN,221,0,False,3100232,False,SHIELDS Andy,m,https://www.fantasyxc.se/api/athletes/3100232,https://www.fantasyxc.se/api/athletes/3100232/results
629,111,FRA,661,0,True,3190353,False,CHAUVIN Valentin,m,https://www.fantasyxc.se/api/athletes/3190353,https://www.fantasyxc.se/api/athletes/3190353/results
630,111,RUS,211,0,True,3481755,False,VOKUEV Ermil,m,https://www.fantasyxc.se/api/athletes/3481755,https://www.fantasyxc.se/api/athletes/3481755/results
631,111,KAZ,221,0,False,3670042,False,MALYSHEV Sergey,m,https://www.fantasyxc.se/api/athletes/3670042,https://www.fantasyxc.se/api/athletes/3670042/results
632,111,NOR,228,0,True,3420672,False,SVEEN Simen Andreas,m,https://www.fantasyxc.se/api/athletes/3420672,https://www.fantasyxc.se/api/athletes/3420672/results
633,111,RUS,222,0,False,3482233,False,TOLKACHEV Maxim,m,https://www.fantasyxc.se/api/athletes/3482233,https://www.fantasyxc.se/api/athletes/3482233/results
634,111,NOR,231,0,True,3421269,False,STOCK Daniel,m,https://www.fantasyxc.se/api/athletes/3421269,https://www.fantasyxc.se/api/athletes/3421269/results
635,111,NOR,214,0,True,3423502,False,HAEGELAND Tor Olav Nesheim,m,https://www.fantasyxc.se/api/athletes/3423502,https://www.fantasyxc.se/api/athletes/3423502/results
636,111,SVN,235,0,True,92281,True,SLOVENIA II,m,https://www.fantasyxc.se/api/athletes/92281,https://www.fantasyxc.se/api/athletes/92281/results
637,111,DEU,214,0,True,3200832,False,SCHROETER Jonas,m,https://www.fantasyxc.se/api/athletes/3200832,https://www.fantasyxc.se/api/athletes/3200832/results
638,111,SWE,215,0,True,3501462,False,ERIKSSON Jonas,m,https://www.fantasyxc.se/api/athletes/3501462,https://www.fantasyxc.se/api/athletes/3501462/results
639,111,AUS,223,0,True,3040125,False,DE CAMPO Seve,m,https://www.fantasyxc.se/api/athletes/3040125,https://www.fantasyxc.se/api/athletes/3040125/results
640,111,FRA,233,0,False,3190081,False,FOURCADE Martin,m,https://www.fantasyxc.se/api/athletes/3190081,https://www.fantasyxc.se/api/athletes/3190081/results
641,111,KAZ,211,0,False,3670025,False,MALYSHEV Alexandr,m,https://www.fantasyxc.se/api/athletes/3670025,https://www.fantasyxc.se/api/athletes/3670025/results
642,111,DEU,896,0,True,74727,True,GERMANY II,m,https://www.fantasyxc.se/api/athletes/74727,https://www.fantasyxc.se/api/athletes/74727/results
643,111,KOR,552,0,True,171273,True,KOREA I,m,https://www.fantasyxc.se/api/athletes/171273,https://www.fantasyxc.se/api/athletes/171273/results
644,111,FIN,400,0,True,3181007,False,VUORELA Markus,m,https://www.fantasyxc.se/api/athletes/3181007,https://www.fantasyxc.se/api/athletes/3181007/results
645,111,RUS,224,0,True,3480828,False,JAPAROV Dmitriy,m,https://www.fantasyxc.se/api/athletes/3480828,https://www.fantasyxc.se/api/athletes/3480828/results
646,111,RUS,211,0,True,3480669,False,SHAKIRZIANOV Raul,m,https://www.fantasyxc.se/api/athletes/3480669,https://www.fantasyxc.se/api/athletes/3480669/results
647,111,UKR,226,0,False,3690108,False,ORLYK Andrii,m,https://www.fantasyxc.se/api/athletes/3690108,https://www.fantasyxc.se/api/athletes/3690108/results
648,111,DEU,226,0,True,3200435,False,OLEX Max,m,https://www.fantasyxc.se/api/athletes/3200435,https://www.fantasyxc.se/api/athletes/3200435/results
649,111,FRA,214,0,False,3190105,False,PERRILLAT BOITEUX Ivan,m,https://www.fantasyxc.se/api/athletes/3190105,https://www.fantasyxc.se/api/athletes/3190105/results
650,111,FIN,231,0,True,3180565,False,KORPELA Heikki,m,https://www.fantasyxc.se/api/athletes/3180565,https://www.fantasyxc.se/api/athletes/3180565/results
651,111,CZE,215,0,False,3150603,False,DUDEK Ondrej,m,https://www.fantasyxc.se/api/athletes/3150603,https://www.fantasyxc.se/api/athletes/3150603/results
652,111,DEU,211,0,True,3200900,False,CERVINKA Maxim,m,https://www.fantasyxc.se/api/athletes/3200900,https://www.fantasyxc.se/api/athletes/3200900/results
653,111,POL,231,0,True,3430233,False,BURY Kamil,m,https://www.fantasyxc.se/api/athletes/3430233,https://www.fantasyxc.se/api/athletes/3430233/results
654,111,KAZ,227,0,True,3670049,False,VOLOTKA Denis,m,https://www.fantasyxc.se/api/athletes/3670049,https://www.fantasyxc.se/api/athletes/3670049/results
655,111,NOR,226,0,False,3420131,False,KJOELSTAD Johan,m,https://www.fantasyxc.se/api/athletes/3420131,https://www.fantasyxc.se/api/athletes/3420131/results
656,111,ITA,214,0,True,3290357,False,BERTOLINA Mirco,m,https://www.fantasyxc.se/api/athletes/3290357,https://www.fantasyxc.se/api/athletes/3290357/results
657,111,RUS,221,0,True,3480280,False,MORILOV Nikolay,m,https://www.fantasyxc.se/api/athletes/3480280,https://www.fantasyxc.se/api/athletes/3480280/results
658,111,LTU,219,0,True,3780015,False,VAICIULIS Modestas,m,https://www.fantasyxc.se/api/athletes/3780015,https://www.fantasyxc.se/api/athletes/3780015/results
659,111,NOR,228,0,False,3421402,False,ANDERSEN Bendik Persch,m,https://www.fantasyxc.se/api/athletes/3421402,https://www.fantasyxc.se/api/athletes/3421402/results
660,111,CZE,220,0,False,3150035,False,KOZISEK Dusan,m,https://www.fantasyxc.se/api/athletes/3150035,https://www.fantasyxc.se/api/athletes/3150035/results
661,111,FIN,221,0,False,3180408,False,LUUSUA Ari,m,https://www.fantasyxc.se/api/athletes/3180408,https://www.fantasyxc.se/api/athletes/3180408/results
662,111,ROU,232,0,True,3460040,False,POPA Raul Mihai,m,https://www.fantasyxc.se/api/athletes/3460040,https://www.fantasyxc.se/api/athletes/3460040/results
663,111,LVA,221,0,True,3550114,False,BIKSE Indulis,m,https://www.fantasyxc.se/api/athletes/3550114,https://www.fantasyxc.se/api/athletes/3550114/results
664,111,NOR,213,0,False,3420458,False,PEDERSEN Morten Eide,m,https://www.fantasyxc.se/api/athletes/3420458,https://www.fantasyxc.se/api/athletes/3420458/results
665,111,CZE,228,0,False,3150183,False,GRAEF Jakub,m,https://www.fantasyxc.se/api/athletes/3150183,https://www.fantasyxc.se/api/athletes/3150183/results
666,111,FIN,219,0,False,3180221,False,JYLHAE Martti,m,https://www.fantasyxc.se/api/athletes/3180221,https://www.fantasyxc.se/api/athletes/3180221/results
667,111,RUS,222,0,False,3480563,False,ZHMURKO Artem,m,https://www.fantasyxc.se/api/athletes/3480563,https://www.fantasyxc.se/api/athletes/3480563/results
668,111,DEU,217,0,False,3200229,False,TSCHARNKE Tim,m,https://www.fantasyxc.se/api/athletes/3200229,https://www.fantasyxc.se/api/athletes/3200229/results
669,111,NOR,217,0,False,3422338,False,GRAESLI Kristian,m,https://www.fantasyxc.se/api/athletes/3422338,https://www.fantasyxc.se/api/athletes/3422338/results
670,111,SWE,222,0,False,3500651,False,PERSSON Simon,m,https://www.fantasyxc.se/api/athletes/3500651,https://www.fantasyxc.se/api/athletes/3500651/results
671,111,AUT,227,0,False,3050179,False,HAUKE Max,m,https://www.fantasyxc.se/api/athletes/3050179,https://www.fantasyxc.se/api/athletes/3050179/results
672,111,NOR,227,0,True,3422106,False,HOLTH Chrisander Skjoenberg,m,https://www.fantasyxc.se/api/athletes/3422106,https://www.fantasyxc.se/api/athletes/3422106/results
673,111,SVK,230,0,False,3700073,False,SEGEC Andrej,m,https://www.fantasyxc.se/api/athletes/3700073,https://www.fantasyxc.se/api/athletes/3700073/results
674,111,NOR,227,0,False,3421553,False,BAKKENE Eivind,m,https://www.fantasyxc.se/api/athletes/3421553,https://www.fantasyxc.se/api/athletes/3421553/results
675,111,DEU,224,0,True,3200880,False,SOSSAU Anian,m,https://www.fantasyxc.se/api/athletes/3200880,https://www.fantasyxc.se/api/athletes/3200880/results
676,111,NOR,220,0,False,3421094,False,FRORUD Espen Udjus,m,https://www.fantasyxc.se/api/athletes/3421094,https://www.fantasyxc.se/api/athletes/3421094/results
677,111,FIN,218,0,False,3180053,False,HEIKKINEN Matti,m,https://www.fantasyxc.se/api/athletes/3180053,https://www.fantasyxc.se/api/athletes/3180053/results
678,111,AUS,2410,0,True,171268,True,AUSTRALIA I,m,https://www.fantasyxc.se/api/athletes/171268,https://www.fantasyxc.se/api/athletes/171268/results
679,111,SWE,216,0,False,3500970,False,KARDIN Oskar,m,https://www.fantasyxc.se/api/athletes/3500970,https://www.fantasyxc.se/api/athletes/3500970/results
680,111,AND,756,0,True,3020003,False,ESTEVE ALTIMIRAS Ireneu,m,https://www.fantasyxc.se/api/athletes/3020003,https://www.fantasyxc.se/api/athletes/3020003/results
681,111,POL,428,0,True,185887,True,POLAND II,m,https://www.fantasyxc.se/api/athletes/185887,https://www.fantasyxc.se/api/athletes/185887/results
682,111,RUS,215,0,False,3481846,False,TARASOV Roman,m,https://www.fantasyxc.se/api/athletes/3481846,https://www.fantasyxc.se/api/athletes/3481846/results
683,111,NOR,226,0,True,3420360,False,ANDRESEN Ragnar Bragvin,m,https://www.fantasyxc.se/api/athletes/3420360,https://www.fantasyxc.se/api/athletes/3420360/results
684,111,RUS,231,0,True,3480578,False,ANISIMOV Ivan,m,https://www.fantasyxc.se/api/athletes/3480578,https://www.fantasyxc.se/api/athletes/3480578/results
685,111,RUS,221,0,False,3480739,False,PANZHINSKIY Alexander,m,https://www.fantasyxc.se/api/athletes/3480739,https://www.fantasyxc.se/api/athletes/3480739/results
686,111,SWE,219,0,True,3501555,False,ROSJOE Eric,m,https://www.fantasyxc.se/api/athletes/3501555,https://www.fantasyxc.se/api/athletes/3501555/results
687,111,NOR,306,0,True,3420009,False,JESPERSEN Chris Andre,m,https://www.fantasyxc.se/api/athletes/3420009,https://www.fantasyxc.se/api/athletes/3420009/results
688,111,AUT,216,0,False,3050180,False,BALDAUF Dominik,m,https://www.fantasyxc.se/api/athletes/3050180,https://www.fantasyxc.se/api/athletes/3050180/results
689,111,CHE,230,0,True,3510416,False,SCHAAD Fabian,m,https://www.fantasyxc.se/api/athletes/3510416,https://www.fantasyxc.se/api/athletes/3510416/results
690,111,SWE,212,0,True,3501044,False,BRAENNMARK Viktor,m,https://www.fantasyxc.se/api/athletes/3501044,https://www.fantasyxc.se/api/athletes/3501044/results
691,111,FIN,228,0,False,3180301,False,LEHTONEN Lari,m,https://www.fantasyxc.se/api/athletes/3180301,https://www.fantasyxc.se/api/athletes/3180301/results
692,111,LTU,214,0,True,3780033,False,STROLIA Tautvydas,m,https://www.fantasyxc.se/api/athletes/3780033,https://www.fantasyxc.se/api/athletes/3780033/results
693,111,EST,225,0,False,3390055,False,SELLIS Siim,m,https://www.fantasyxc.se/api/athletes/3390055,https://www.fantasyxc.se/api/athletes/3390055/results
694,111,KAZ,233,0,True,3670079,False,KOVALYOV Vladislav,m,https://www.fantasyxc.se/api/athletes/3670079,https://www.fantasyxc.se/api/athletes/3670079/results
695,111,USA,872,0,False,3530120,False,HAMILTON Simeon,m,https://www.fantasyxc.se/api/athletes/3530120,https://www.fantasyxc.se/api/athletes/3530120/results
696,111,SWE,213,0,True,3500879,False,ERIKSSON Gustav,m,https://www.fantasyxc.se/api/athletes/3500879,https://www.fantasyxc.se/api/athletes/3500879/results
697,111,HUN,1244,0,True,3240041,True,HUNGARY I,m,https://www.fantasyxc.se/api/athletes/3240041,https://www.fantasyxc.se/api/athletes/3240041/results
698,111,CHE,232,0,False,3510348,False,COLOGNA Gianluca,m,https://www.fantasyxc.se/api/athletes/3510348,https://www.fantasyxc.se/api/athletes/3510348/results
699,111,CZE,213,0,True,3150637,False,PECHOUSEK Jan,m,https://www.fantasyxc.se/api/athletes/3150637,https://www.fantasyxc.se/api/athletes/3150637/results
700,111,SWE,212,0,True,3500810,False,JOHANSSON Marcus,m,https://www.fantasyxc.se/api/athletes/3500810,https://www.fantasyxc.se/api/athletes/3500810/results
701,111,SWE,227,0,False,3500143,False,SVANEBO Anders,m,https://www.fantasyxc.se/api/athletes/3500143,https://www.fantasyxc.se/api/athletes/3500143/results
702,111,FRA,219,0,True,3190230,False,GOALABRE Paul,m,https://www.fantasyxc.se/api/athletes/3190230,https://www.fantasyxc.se/api/athletes/3190230/results
703,111,KAZ,218,0,True,3670077,False,DYUSSENOV Asset,m,https://www.fantasyxc.se/api/athletes/3670077,https://www.fantasyxc.se/api/athletes/3670077/results
704,111,ISL,225,0,True,3250035,False,JONSSON Albert,m,https://www.fantasyxc.se/api/athletes/3250035,https://www.fantasyxc.se/api/athletes/3250035/results
705,111,ITA,227,0,True,3290245,False,NOECKLER Dietmar,m,https://www.fantasyxc.se/api/athletes/3290245,https://www.fantasyxc.se/api/athletes/3290245/results
706,111,RUS,228,0,False,1322498,False,NOVIKOV Sergey,m,https://www.fantasyxc.se/api/athletes/1322498,https://www.fantasyxc.se/api/athletes/1322498/results
707,111,SWE,547,0,True,3500015,False,RICHARDSSON Daniel,m,https://www.fantasyxc.se/api/athletes/3500015,https://www.fantasyxc.se/api/athletes/3500015/results
708,111,RUS,226,0,False,3482131,False,GONTAR Valeriy,m,https://www.fantasyxc.se/api/athletes/3482131,https://www.fantasyxc.se/api/athletes/3482131/results
709,111,CZE,226,0,False,3150523,False,ANTOS Jakub,m,https://www.fantasyxc.se/api/athletes/3150523,https://www.fantasyxc.se/api/athletes/3150523/results
710,111,CHE,357,0,True,3510534,False,KLEE Beda,m,https://www.fantasyxc.se/api/athletes/3510534,https://www.fantasyxc.se/api/athletes/3510534/results
711,111,ITA,225,0,False,3290353,False,VIERIN Francois,m,https://www.fantasyxc.se/api/athletes/3290353,https://www.fantasyxc.se/api/athletes/3290353/results
712,111,ITA,222,0,False,3290391,False,URBANI Simone,m,https://www.fantasyxc.se/api/athletes/3290391,https://www.fantasyxc.se/api/athletes/3290391/results
713,111,ARM,213,0,True,3740021,False,MIKAYELYAN Sergey,m,https://www.fantasyxc.se/api/athletes/3740021,https://www.fantasyxc.se/api/athletes/3740021/results
714,111,SWE,224,0,False,1248293,False,SOEDERGREN Anders,m,https://www.fantasyxc.se/api/athletes/1248293,https://www.fantasyxc.se/api/athletes/1248293/results
715,111,DEU,212,0,False,3200346,False,WEEGER Markus,m,https://www.fantasyxc.se/api/athletes/3200346,https://www.fantasyxc.se/api/athletes/3200346/results
716,111,CHN,242,0,True,3120031,False,SUN Qinghai,m,https://www.fantasyxc.se/api/athletes/3120031,https://www.fantasyxc.se/api/athletes/3120031/results
717,111,UKR,1803,0,True,102475,True,UKRAINE I,m,https://www.fantasyxc.se/api/athletes/102475,https://www.fantasyxc.se/api/athletes/102475/results
718,111,FIN,229,0,False,3180250,False,PENTSINEN Anssi,m,https://www.fantasyxc.se/api/athletes/3180250,https://www.fantasyxc.se/api/athletes/3180250/results
719,111,NOR,218,0,True,3421845,False,GUNNULFSEN Mikael,m,https://www.fantasyxc.se/api/athletes/3421845,https://www.fantasyxc.se/api/athletes/3421845/results
720,111,FRA,586,0,True,3190255,False,GROS Baptiste,m,https://www.fantasyxc.se/api/athletes/3190255,https://www.fantasyxc.se/api/athletes/3190255/results
721,111,SWE,228,0,False,3501224,False,HEDLUND Anton,m,https://www.fantasyxc.se/api/athletes/3501224,https://www.fantasyxc.se/api/athletes/3501224/results
722,111,FIN,227,0,False,3180977,False,HARTULL Jim,m,https://www.fantasyxc.se/api/athletes/3180977,https://www.fantasyxc.se/api/athletes/3180977/results
723,111,CAN,1596,0,False,3100110,False,HARVEY Alex,m,https://www.fantasyxc.se/api/athletes/3100110,https://www.fantasyxc.se/api/athletes/3100110/results
724,111,KAZ,225,0,True,3670078,False,KLIMIN Olzhas,m,https://www.fantasyxc.se/api/athletes/3670078,https://www.fantasyxc.se/api/athletes/3670078/results
