,win_prob,win
713,0.6018435744159845,1
714,0.7144864630435959,1
715,0.6839435598102147,1
716,0.6450536070345743,1
717,0.27380400422475454,1
718,0.5291267681902644,1
719,0.561498415011813,1
720,0.6370646803446463,1
721,0.5090570677039122,1
722,0.5747248866003983,1
723,0.5663675863668636,1
724,0.5743083638428814,1
725,0.42303766515152347,1
726,0.6494271045936141,1
727,0.6159584068322367,1
728,0.6110404266046473,1
729,0.5992542822748871,1
730,0.678596743449333,1
731,0.7694573023559648,1
732,0.7381358056098994,1
733,0.6385243254383953,1
734,0.6271559715532771,1
735,0.6263185011316513,1
736,0.8119366602448171,1
737,0.6961787172750925,1
738,0.7102052681121432,1
739,0.8320412675527964,1
740,0.6159584068322367,1
741,0.7784741183621445,1
742,0.6159584068322367,1
743,0.6159584068322367,1
744,0.8167440472113892,1
745,0.6159584068322367,1
746,0.7437661788347051,1
747,0.6346877100006475,1
748,0.17054584763159128,0
749,0.1360928959850857,0
750,0.27586233338049965,0
751,0.0420363499894363,0
752,0.30905942336527176,0
753,0.4705369460769343,0
754,0.25985735383470737,0
755,0.25686931285767856,0
756,0.44577621941834283,0
757,0.33895748175309226,0
758,0.34452219502775133,0
759,0.32911771194911005,1
760,0.472982021137828,1
761,0.28934379550145917,1
762,0.5349318288079862,1
763,0.44418742656442023,1
764,0.49063019842443545,1
765,0.40437282013871356,1
766,0.2734685247601288,1
767,0.4650737312826195,1
768,0.15848662306508832,1
769,0.3715983780510651,1
770,0.4713833195521236,1
771,0.4309871435224062,1
772,0.354889250654344,1
773,0.580825465513507,1
774,0.5548356584157478,1
775,0.3713298261479596,1
776,0.4765639661814812,1
777,0.45874916003365285,1
778,0.4735442735650795,1
779,0.4763160621807762,1
780,0.41303598905057176,1
781,0.44273899103486125,1
782,0.5680914861217365,1
783,0.5321427782123384,1
784,0.48854218745690803,1
785,0.16539619697572763,1
786,0.3713179832018357,1
787,0.4022832822895116,1
788,0.47987104142646875,1
789,0.35274984797476566,1
790,0.41531141282386935,1
791,0.4070534354975758,1
792,0.4148977092444919,1
793,0.27817713215241446,1
794,0.49332939795216535,1
795,0.4574091254073247,1
796,0.45226625897059036,1
797,0.44007762796522826,1
798,0.5260076415132985,1
799,0.6369252236633342,1
800,0.597027744532875,1
801,0.4814482941169718,1
802,0.4692461614760216,1
803,0.4683546744080555,1
804,0.6941169419824742,1
805,0.5463566954892108,1
806,0.5629578854770881,1
807,0.7225122933886178,1
808,0.4574091254073247,1
809,0.648759382360442,1
810,0.4574091254073247,1
811,0.4574091254073247,1
812,0.70082635938748,1
813,0.4574091254073247,1
814,0.6040646744145777,1
815,0.4773092408628768,1
816,0.2953405675201953,0
817,0.2430648480368663,0
818,0.43710950672664156,0
819,0.08210403500366052,0
820,0.4769308811106466,0
821,0.6443257904782272,0
822,0.41713835936974736,0
823,0.41335180489391055,0
824,0.6211487067751652,0
825,0.5110568809146052,0
826,0.5172362406316448,0
827,0.67088228805089,0
828,0.6465711225612734,1
829,0.45353570576952085,1
830,0.7010145088430056,1
831,0.6196336822904838,1
832,0.662553566076686,1
833,0.580518089808031,1
834,0.43415537378646063,1
835,0.6392810940007173,1
836,0.2774083815756871,1
837,0.5465677422978696,1
838,0.6451038883154864,1
839,0.6069127519028272,1
840,0.5286092129387363,1
841,0.7385298020840559,1
842,0.7175632890645389,1
843,0.5462826661142194,1
844,0.6498466800160422,1
845,0.6333926062417768,1
846,0.6470863625915549,1
847,0.6496205060227228,1
848,0.5892218407185325,1
849,0.618249514091372,1
850,0.7283459778929976,1
851,0.6986603929465572,1
852,0.6606829036607778,1
853,0.28772987647602566,1
854,0.5462700918173581,1
855,0.5784022297254037,1
856,0.6528564399617974,1
857,0.5262769000093089,1
858,0.5914897806189765,1
859,0.5832230225192995,1
860,0.5910779948425239,1
861,0.43995529867301336,1
862,0.6649638470707351,1
863,0.6321382355675452,1
864,0.6273020834699997,1
865,0.615698786533657,1
866,0.6934509555726726,1
867,0.7814645719627096,1
868,0.7512470065106972,1
869,0.6542870393038849,1
870,0.6431373607673246,1
871,0.6423153142295752,1
872,0.8222426027937535,1
873,0.7105669277013418,1
874,0.7241923795346686,1
875,0.8414605966351546,1
876,0.6321382355675452,1
877,0.7901398515104469,1
878,0.6321382355675452,1
879,0.6321382355675452,1
880,0.826842726943119,1
881,0.6321382355675452,1
882,0.7566883987111447,1
883,0.6505261588329687,1
884,0.18639811241544402,0
885,0.14931925415934907,0
886,0.2979869528363309,0
887,0.046614937957823295,0
888,0.3326235363686735,0
889,0.49754711463649015,0
890,0.28119680430551913,0
891,0.278055568832032,0
892,0.4726338306719964,0
893,0.3636015584855255,0
894,0.36934480280779464,0
895,0.5270179788621719,0
896,0.35342887743872664,0
897,0.31208366746885446,1
898,0.5617168174484054,1
899,0.4710306690354107,1
900,0.5176660661643291,1
901,0.4306743452226913,1
902,0.29547949595389966,1
903,0.4920617468211003,1
904,0.17345238083268005,1
905,0.3971896985349115,1
906,0.49839633883641166,1
907,0.4576895562189248,1
908,0.3800257456743147,1
909,0.6069095930494028,1
910,0.5813714144378388,1
911,0.3969143336540588,1
912,0.5035910403482878,1
913,0.48570340385115507,1
914,0.5005638645843428,1
915,0.5033425966481221,1
916,0.4394852278608314,1
917,0.4695686513717507,1
918,0.5944146883158238,1
919,0.5589559598930759,1
920,0.5155794578592845,1
921,0.18087417963621094,1
922,0.39690218988733905,1
923,0.4285466831973701,1
924,0.506904039163589,1
925,0.3778235590964231,1
926,0.44179668833025654,1
927,0.43340244772379477,1
928,0.4413765181202189,1
929,0.3004103846490986,1
930,0.5203620559169743,1
931,0.484355092679198,1
932,0.4791768177651533,1
933,0.46688113150156435,1
934,0.5528769992245768,1
935,0.6615525843464611,1
936,0.6227584811286911,1
937,0.5084832812657578,1
938,0.4962516823312462,1
939,0.49535677357071706,1
940,0.716591144091204,1
941,0.5730089101608488,1
942,0.5893678076282065,1
943,0.7436706439241505,1
944,0.484355092679198,1
945,0.6729961520146344,1
946,0.484355092679198,1
947,0.484355092679198,1
948,0.7230043217311958,1
949,0.484355092679198,1
950,0.6296248316653913,1
951,0.5043378571650211,1
952,0.3355495917888282,0
953,0.27897445597631315,0
954,0.483379530109463,0
955,0.09729028256706239,0
956,0.5234959155194702,0
957,0.6858060268226988,0
958,0.46303335129218903,0
959,0.45915837792639874,0
960,0.663922073147299,0
961,0.5574032115068428,0
962,0.563497123159962,0
963,0.7106562044985408,0
964,0.5464642942304792,0
965,0.6879163325311456,0
966,0.7385659806294487,1
967,0.6624851550951499,1
968,0.7028882517970001,1
969,0.6251101278817834,1
970,0.4803795590180769,1
971,0.6810584387057617,1
972,0.3162717940285686,1
973,0.5922337580454017,1
974,0.6865375267798218,1
975,0.6503887462139473,1
976,0.5746764355686181,1
977,0.772895943548443,1
978,0.7537663630948467,1
979,0.5919559583483482,1
980,0.6909918361547612,1
981,0.6755057662165487,1
982,0.6884003459915807,1
983,0.690779592779019,1
984,0.6334728193283583,1
985,0.6611716549137168,1
986,0.7636222142073019,1
987,0.736396352360324,1
988,0.7011403288586243,1
989,0.3273841426943957,1
990,0.5919437043346727,1
991,0.6230731491534478,1
992,0.6938145657963624,1
993,0.5723876709190737,1
994,0.6356475200315843,1
995,0.6277119203586878,1
996,0.6352527974787795,1
997,0.4862663287209319,1
998,0.7051386488114788,1
999,0.6743213985622145,1
1000,0.6697500895877916,1
1001,0.658749420562196,1
1002,0.73158865380029,1
1003,0.811626970440577,1
1004,0.7844295610789385,1
1005,0.6951551894769157,1
1006,0.6846883707340418,1
1007,0.6839149974581765,1
1008,0.8478724341316206,1
1009,0.747351046053261,1
1010,0.7598301334114509,1
1011,0.8647751980310276,1
1012,0.6743213985622145,1
1013,0.8193816276193794,1
1014,0.6743213985622145,1
1015,0.6743213985622145,1
1016,0.851928734834538,1
1017,0.6743213985622145,1
1018,0.7893486276805403,1
1019,0.6916293597790201,1
1020,0.15164987917840045,0
1021,0.12045983537926012,0
1022,0.24879769708074698,0
1023,0.036748029282710086,0
1024,0.2799971847775758,0
1025,0.4358691308094561,0
1026,0.23385585532815537,0
1027,0.231073456105372,0
1028,0.4115148025387733,0
1029,0.30833842903472874,0
1030,0.31363896581129846,0
1031,0.46506817119201377,0
1032,0.2989854911569944,0
1033,0.43828318255159454,0
1034,0.2614340193705513,0
1035,0.4099577955831217,1
1036,0.4557562942378394,1
1037,0.37116248332709983,1
1038,0.24655877839572313,1
1039,0.4304811650781947,1
1040,0.14070013376965695,1
1041,0.33954530131447513,1
1042,0.43670457950400277,1
1043,0.397048078156331,1
1044,0.32353540654666896,1
1045,0.5464178579586828,1
1046,0.520057511046248,1
1047,0.33928740693479625,1
1048,0.44182264807663385,1
1049,0.4242539217072659,1
1050,0.43883853347750545,1
1051,0.44157757031306005,1
1052,0.3795675646048294,1
1053,0.40853893553161746,1
1054,0.5334781767402971,1
1055,0.4971983666410807,1
1056,0.45368450833313523,1
1057,0.1469696966923367,1
1058,0.3392760344155129,1
1059,0.36913820052879337,1
1060,0.44509364034259474,1
1061,0.3214908220138191,1
1062,0.38177853513029564,1
1063,0.3737610933257803,1
1064,0.38137644670388154,1
1065,0.2509640997926469,1
1066,0.4584363092187249,1
1067,0.4229359133451155,1
1068,0.4178821323189196,1
1069,0.4059333992551115,1
1070,0.4910432641248694,1
1071,0.6039828142181995,1
1072,0.5629493468521073,1
1073,0.44665474581297193,1
1074,0.4345953861886489,1
1075,0.4337159349365982,1
1076,0.6636231353281519,1
1077,0.5114993513909343,1
